customer_no,buytabw,tabordrs,divsords,divwords,spgtabord,moslsdvs,moslsdvw,moslstab,orders
16318,0,0,0,1,0,42,1.1827,42,2
16319,1,2,2,4,0,2.1682,1.774,2.1682,16
16320,0,3,5,0,2,6.2746,42,4.205,10
16321,0,0,0,1,0,42,0.5256,42,1
16322,0,1,2,5,1,5.8804,2.3982,31.0118,8
16323,0,9,0,10,3,42,7.8515,9.8226,18
16324,1,14,3,5,9,6.1761,6.1761,0.1643,18
16325,0,2,0,4,0,42,0.0986,0.0986,14
16326,0,1,0,4,0,42,1.1827,1.1827,5
16327,0,3,0,1,1,42,21.3535,5.092,3
16328,0,8,2,10,6,27.4639,6.0775,6.0775,19
16329,0,0,0,2,0,42,0.1971,42,4
16330,0,1,0,1,0,42,9.1327,13.6991,12
16331,0,2,0,3,2,42,0.3942,3.8108,8
16332,0,3,0,1,1,42,5.8804,5.8804,12
16333,0,4,0,2,4,42,5.9461,6.9645,5
16334,0,2,0,1,0,42,11.6951,1.2484,10
16335,0,3,0,0,2,42,42,1.5112,4
16336,0,0,0,0,0,42,42,42,1
16337,0,8,1,4,5,18.0355,15.703,1.9382,18
16338,1,8,0,10,5,42,2.1353,0.7884,14
16339,0,0,0,1,0,42,1.774,42,1
16340,0,3,0,1,1,42,9.3627,6.0447,11
16341,0,5,2,10,3,23.7516,1.7411,5.8804,17
16342,1,6,1,5,5,4.0079,4.0079,2.3982,10
16343,1,4,1,10,2,10.7753,0.9527,4.6649,16
16344,0,3,0,2,0,42,3.548,9.067,13
16345,0,4,1,10,0,24.4415,0.3614,10.0526,25
16346,0,3,0,4,1,42,3.5808,2.2011,9
16347,1,5,0,5,2,42,0.1314,3.4823,9
16348,0,4,0,5,2,42,5.8804,5.8804,8
16349,0,1,0,1,1,42,22.6675,18.9882,11
16350,0,8,0,12,3,42,0.0657,0.0329,23
16351,0,0,0,3,0,42,7.6544,42,3
16352,0,15,7,20,6,1.2155,0.7227,1.2155,36
16353,0,0,2,4,0,7.1945,0.7556,42,10
16354,0,10,11,7,2,1.4783,4.205,4.6978,31
16355,1,3,1,2,2,7.9172,11.071,5.1577,7
16356,1,3,2,16,2,25.3942,4.5335,13.6005,16
16357,0,2,0,5,0,42,2.4639,11.3995,16
16358,0,1,0,0,1,42,42,5.3219,7
16359,0,1,0,2,1,42,12.4836,16.4586,7
16360,0,3,2,1,1,13.4691,17.2142,13.5348,6
16361,0,3,0,0,3,42,42,7.4244,5
16362,0,0,0,1,0,42,7.3259,42,2
16363,0,5,5,1,0,10.2497,8.5414,1.9382,20
16364,0,0,0,4,0,42,0.6242,42,6
16365,0,1,0,2,1,42,0.8213,6.8003,4
16366,0,0,0,0,0,42,42,42,3
16367,0,7,2,8,1,19.7438,0.5913,0.5913,46
16368,0,4,1,1,3,3.0223,0.0657,0.0657,5
16369,0,4,0,1,2,42,4.6978,0.0657,12
16370,0,3,0,1,3,42,5.3548,6.9974,4
16371,0,9,4,4,4,18.4954,6.9974,6.9974,11
16372,0,3,6,3,1,0.1643,0.1314,1.4455,31
16373,1,17,1,16,5,2.6281,0.7884,0.7884,41
16374,1,5,1,4,2,27.4967,0.0986,0.0986,9
16375,0,1,0,0,0,42,42,0.5256,5
16376,0,8,0,2,1,42,0.0986,0.0986,16
16377,0,3,3,3,0,5.2562,5.2562,0.0986,9
16378,1,20,1,17,13,14.9803,6.2418,0.8213,42
16379,0,5,1,2,1,4.0079,1.5112,1.5112,7
16380,0,3,3,3,2,12.3193,0.7884,7.7201,20
16381,0,1,0,5,0,42,6.3403,12.2865,8
16382,0,4,0,1,2,42,3.7779,3.7779,7
16383,1,3,1,2,2,7.0959,6.866,2.1682,3
16384,0,5,1,3,4,12.8121,7.1616,6.5703,16
16385,0,8,0,3,4,42,4.5007,0.1314,8
16386,0,5,12,15,4,1.3469,1.3469,4.4678,38
16387,0,1,0,3,1,42,6.5703,6.5703,4
16388,0,1,1,2,1,9.7898,6.1761,30.9461,7
16389,0,0,0,0,0,42,42,42,5
16390,1,2,3,6,0,5.3876,4.2378,3.0223,18
16391,0,8,4,3,4,5.9461,5.1577,1.6426,13
16392,0,4,0,4,2,42,0.7227,2.5953,6
16393,0,4,4,2,2,3.0552,10.3154,10.3154,15
16394,1,2,0,1,2,42,10.2497,5.2562,6
16395,0,0,2,0,0,2.1025,42,42,5
16396,0,17,1,7,5,18.6597,5.1905,1.4455,27
16397,0,1,0,1,1,42,2.5624,2.5624,1
16398,0,0,0,2,0,42,2.8581,42,4
16399,0,1,3,0,1,6.3075,42,6.3075,6
16400,1,15,19,43,7,2.8581,0.2628,2.8581,66
16401,0,15,1,8,5,29.862,0.4271,0.4271,21
16402,0,5,4,4,2,7.7858,10.5125,10.5125,15
16403,0,0,2,2,0,27.0368,4.0079,42,5
16404,0,2,0,1,1,42,7.9172,6.3403,6
16405,0,9,2,4,3,2.8909,2.8581,2.8909,16
16406,0,3,0,3,2,42,6.636,4.4678,9
16407,0,0,1,2,0,3.975,3.975,42,5
16408,0,6,0,5,4,42,4.3035,4.3035,10
16409,0,3,0,3,1,42,13.5348,5.7162,12
16410,1,9,3,9,5,0.1643,0.9527,0.9527,15
16411,0,0,0,1,0,42,4.7306,42,3
16412,0,1,0,1,0,42,29.4021,1.0512,4
16413,1,10,2,14,8,6.9317,5.6505,1.7411,21
16414,0,5,0,1,4,42,4.3035,4.3035,5
16415,0,0,0,0,0,42,42,42,3
16416,0,2,0,3,1,42,8.9356,9.0342,5
16417,0,1,0,0,1,42,42,5.6176,1
16418,0,0,0,1,0,42,10.7096,42,12
16419,1,3,2,6,2,21.9777,4.3035,17.8055,20
16420,0,1,3,0,1,0.0657,42,4.6649,8
16421,0,1,0,1,1,42,6.5703,6.5703,12
16422,0,1,0,1,1,42,4.3364,4.3364,4
16423,0,7,6,9,3,0.3285,0.3285,0.3285,18
16424,0,4,0,4,1,42,1.3141,1.3141,5
16425,0,11,0,4,7,42,5.6505,2.2339,13
16426,0,1,1,2,0,15.9001,2.4639,2.4639,4
16427,0,4,0,8,2,42,0.8213,3.4823,9
16428,0,8,2,0,4,10.0197,42,3.8436,19
16429,0,0,0,0,0,42,42,42,2
16430,0,0,1,3,0,14.7503,8.8699,42,8
16431,0,5,0,7,4,42,4.205,4.205,7
16432,0,2,0,2,1,42,6.1761,1.8725,4
16433,0,5,0,7,3,42,3.7122,3.7122,13
16434,0,1,1,2,0,20.8279,20.8279,21.8791,5
16435,0,3,0,3,1,42,0.0986,0.0986,7
16436,0,6,0,3,3,42,15.9658,2.5624,12
16437,1,2,3,4,2,3.2852,3.2852,8.9356,9
16438,0,0,1,0,0,0.3614,42,42,6
16439,0,1,1,2,1,20.2037,10.0854,14.3561,12
16440,0,1,0,7,1,42,2.3325,28.4823,12
16441,0,2,2,0,0,0.8213,42,0.8213,6
16442,0,1,1,1,0,2.4639,1.7411,2.4639,14
16443,0,2,3,12,2,7.2273,0.5585,3.1537,19
16444,0,1,0,2,1,42,9.067,4.6649,5
16445,0,1,0,2,0,42,6.7017,1.4455,5
16446,0,2,1,2,0,20.795,3.8436,11.3995,6
16447,0,0,0,2,0,42,1.2812,42,5
16448,0,5,7,5,4,0.0986,1.1827,2.2011,18
16449,0,1,0,4,0,42,1.4126,3.8108,4
16450,1,4,0,6,2,42,0.657,0.657,10
16451,0,1,0,4,1,42,1.7083,5.4862,11
16452,0,5,0,5,2,42,2.8252,9.4612,12
16453,1,16,9,36,12,5.4862,2.3325,2.3325,48
16454,0,2,0,5,0,42,4.0079,0.5913,7
16455,0,4,0,4,3,42,0.7556,3.2852,6
16456,0,3,0,2,1,42,10.2497,6.7674,5
16457,0,2,0,0,1,42,42,6.2746,5
16458,0,18,4,15,12,0.1314,0.1314,5.1248,24
16459,1,6,0,5,3,42,4.8949,2.0039,9
16460,1,5,0,12,1,42,0.9855,0.9855,23
16461,0,0,1,1,0,32.0959,8.8699,42,13
16462,0,15,6,13,7,9.3298,0.7227,5.7819,25
16463,1,3,3,3,2,7.7201,0.1314,0.1314,6
16464,1,3,0,9,3,42,9.5269,3.6137,12
16465,0,2,0,3,2,42,5.1577,5.1577,7
16466,0,1,0,5,1,42,6.636,6.636,12
16467,1,3,0,1,2,42,0.0329,4.3364,7
16468,0,2,2,0,1,17.7727,42,3.1209,9
16469,1,3,7,8,3,2.431,3.318,6.1104,25
16470,0,4,0,0,1,42,42,15.046,10
16471,0,5,0,4,3,42,5.4862,2.7924,7
16472,1,11,11,7,7,0.8213,0.5913,7.6873,28
16473,0,2,5,1,0,1.544,19.5138,1.5112,9
16474,0,2,0,0,0,42,42,15.4731,18
16475,0,8,1,0,3,3.5808,42,3.5808,11
16476,0,3,1,7,2,19.2181,14.5204,8.9356,13
16477,0,1,0,3,1,42,0.0986,18.5283,5
16478,0,2,0,0,1,42,42,5.1905,9
16479,0,0,0,3,0,42,0.8213,42,5
16480,0,2,0,7,0,42,2.5953,2.5953,13
16481,0,2,1,5,0,10.3154,4.2707,8.5414,13
16482,0,0,0,0,0,42,42,42,4
16483,0,1,0,1,1,42,6.5375,6.5375,2
16484,0,1,1,1,1,4.6649,4.6649,4.6649,1
16485,1,6,0,9,5,42,4.8949,4.8949,11
16486,0,3,1,7,2,15.9658,6.0447,6.0447,15
16487,0,2,0,6,2,42,0.1314,4.6978,23
16488,0,9,0,0,7,42,42,2.0039,11
16489,1,6,9,14,4,1.0512,0.1314,18.2983,29
16490,0,2,0,0,2,42,42,2.3325,2
16491,0,0,2,1,0,9.6255,7.0302,42,8
16492,0,4,1,0,1,17.0828,42,11.1695,12
16493,1,19,14,27,16,4.5007,1.2812,1.2812,38
16494,1,11,5,11,6,0.5913,0.5913,1.6754,21
16495,0,18,5,9,7,5.2562,0.3942,0.3942,32
16496,0,4,1,2,0,1.0841,8.1472,0.9855,4
16497,1,3,0,5,1,42,0.5913,1.9382,8
16498,0,1,0,0,0,42,42,10.5125,7
16499,1,9,5,9,2,0.0329,0.0329,0.0329,13
16500,0,0,0,3,0,42,4.6649,42,3
16501,1,4,2,8,0,22.8647,0.3614,2.0039,13
16502,0,1,1,0,1,6.3732,42,19.1853,6
16503,0,2,1,4,2,18.7582,5.3219,5.2562,12
16504,0,3,1,0,0,16.2943,42,0.3942,5
16505,0,6,0,12,4,42,1.2484,5.8804,19
16506,0,2,1,0,2,31.1761,42,2.4639,7
16507,0,6,0,4,3,42,0.6242,2.1682,18
16508,1,6,2,4,2,11.3995,15.046,0.5256,13
16509,1,6,0,12,5,42,5.3219,5.3219,17
16510,0,3,1,1,2,18.9882,3.7779,3.1209,10
16511,0,5,4,3,4,13.8305,17.0828,13.7648,15
16512,0,2,0,4,1,42,11.3995,11.3995,6
16513,0,1,0,0,0,42,42,3.8765,5
16514,0,5,1,5,4,3.088,0.7227,11.4323,13
16515,0,4,0,0,3,42,42,0.5913,7
16516,0,0,0,1,0,42,8.1143,42,4
16517,0,0,0,1,0,42,1.0184,42,1
16518,0,2,2,1,2,6.7674,6.0775,3.9422,19
16519,0,2,0,3,0,42,1.4455,12.0565,7
16520,0,4,4,8,1,10.9067,1.2812,1.2812,11
16521,0,2,0,3,2,42,0.5913,0.5913,5
16522,0,17,1,9,9,16.3601,1.544,4.6649,33
16523,0,2,3,0,1,31.0118,42,5.2562,5
16524,1,7,0,10,3,42,4.435,4.6321,12
16525,0,6,1,5,2,10.5125,2.1682,1.9711,24
16526,0,22,5,18,17,5.4862,2.8581,2.0039,30
16527,0,1,0,0,0,42,42,10.5125,1
16528,0,6,0,1,4,42,28.0223,0.3614,6
16529,0,11,0,2,7,42,0.5256,0.0329,17
16530,0,1,2,0,0,13.4363,42,3.7779,5
16531,1,7,0,5,3,42,0.2628,0.2628,11
16532,1,10,0,18,7,42,3.2852,3.2852,19
16533,0,7,0,2,4,42,5.1248,4.4678,12
16534,0,4,6,7,4,6.5375,6.1104,6.9645,23
16535,0,6,1,6,5,16.7543,10.0526,5.1248,10
16536,0,2,1,2,2,19.5138,8.5414,8.5414,5
16537,0,3,0,6,2,42,3.0223,3.0223,8
16538,1,21,6,18,12,1.8725,1.2812,1.2812,37
16539,0,3,0,2,2,42,30.9461,10.5453,4
16540,0,7,0,2,0,42,9.724,0.4271,16
16541,0,3,0,0,0,42,42,2.4639,5
16542,0,1,0,0,0,42,42,2.1025,1
16543,0,3,4,12,2,6.1761,2.3653,3.8436,21
16544,0,3,2,5,3,2.8909,0.0329,5.5848,7
16545,0,0,0,1,0,42,5.7162,42,6
16546,0,8,0,2,2,42,8.7714,2.8909,10
16547,0,2,0,2,2,42,4.7306,7.6873,9
16548,0,6,4,7,4,4.2378,7.5558,9.4612,13
16549,0,1,0,1,1,42,4.7635,4.7635,2
16550,0,3,5,12,2,0.6242,0.5256,4.5335,17
16551,0,2,0,4,1,42,0.5585,8.8699,6
16552,0,2,2,5,1,2.1682,8.3771,2.1682,13
16553,0,4,0,6,4,42,9.5598,12.5493,13
16554,0,5,2,6,3,12.385,3.1537,3.1537,15
16555,0,3,0,1,0,42,1.5112,0.1643,10
16556,1,7,5,9,2,1.5769,10.0526,10.0526,19
16557,0,2,0,7,2,42,0.657,3.0552,9
16558,1,2,2,1,0,2.1025,5.092,2.1025,4
16559,1,1,0,13,1,42,0.2957,6.3732,18
16560,0,7,0,9,5,42,7.9501,11.9251,17
16561,1,3,0,18,2,42,3.0552,6.7017,21
16562,0,2,2,1,2,29.0736,16.5243,29.0736,7
16563,0,3,0,1,3,42,6.7674,3.088,3
16564,0,3,0,3,3,42,2.6281,0.3942,7
16565,0,3,2,1,0,11.9251,12.0565,12.0565,10
16566,0,6,0,4,4,42,7.6873,7.4901,10
16567,0,0,0,0,0,42,42,42,7
16568,0,1,0,2,0,42,14.5204,22.1748,7
16569,0,1,0,1,1,42,4.4678,7.7201,9
16570,0,2,1,0,2,0.6242,42,7.0959,5
16571,0,2,0,0,0,42,42,2.4639,3
16572,0,6,1,3,5,8.1472,8.1472,0.2628,24
16573,0,3,0,4,2,42,0.7227,1.5112,7
16574,0,0,0,3,0,42,0.7227,42,5
16575,0,1,0,2,0,42,5.2562,2.1025,6
16576,0,1,0,1,0,42,0.1314,0.1314,2
16577,1,3,3,13,3,3.5808,0.8213,6.636,18
16578,1,20,5,16,14,12.0894,0.1314,0.1314,23
16579,0,16,1,22,12,15.9658,2.6938,0.6242,31
16580,1,5,1,10,3,10.0197,0.1314,4.205,16
16581,0,0,3,1,0,1.7083,8.41,42,4
16582,0,4,4,3,2,21.3206,5.8804,5.3219,15
16583,0,4,0,0,2,42,42,6.636,9
16584,0,0,0,0,0,42,42,42,6
16585,0,18,16,6,14,1.7083,0.0986,1.0841,64
16586,0,2,0,3,2,42,6.3732,27.431,4
16587,0,1,0,3,1,42,3.088,4.9277,8
16588,0,5,0,28,3,42,0.0657,5.1905,28
16589,0,3,0,1,1,42,6.1104,6.1104,9
16590,0,18,13,8,10,4.0079,1.9054,1.9054,29
16591,0,2,3,4,1,0.1971,3.088,14.0933,19
16592,0,2,2,6,1,12.615,0.0986,0.0986,13
16593,0,2,1,3,0,3.6137,6.1761,9.8555,6
16594,0,3,0,3,2,42,6.9645,4.6649,10
16595,1,5,0,8,5,42,4.5007,4.5007,9
16596,0,3,1,7,1,9.5598,4.2378,10.9724,36
16597,0,5,0,0,2,42,42,1.4783,10
16598,0,3,2,2,2,11.6294,11.6294,8.18,4
16599,0,2,0,1,2,42,7.4573,5.4205,5
16600,0,0,0,5,0,42,2.661,42,7
16601,0,1,0,1,0,42,5.3219,9.4612,2
16602,0,0,0,0,0,42,42,42,1
16603,1,1,0,2,1,42,1.2812,6.1761,4
16604,0,4,0,6,4,42,0.3614,2.3325,8
16605,1,7,2,10,5,7.4901,0.7884,4.5335,17
16606,1,4,3,3,1,18.134,0.6242,0.6242,15
16607,0,7,2,3,2,2.5953,2.5953,1.6426,8
16608,0,0,1,0,0,0.0657,42,42,3
16609,0,3,0,1,3,42,16.7543,4.8949,3
16610,0,11,2,8,5,25.0986,4.2707,4.2707,13
16611,1,4,0,5,2,42,1.6426,1.6426,6
16612,0,3,0,6,1,42,0.0986,2.6938,10
16613,1,7,0,14,4,42,0.0657,0.0657,15
16614,0,12,0,3,6,42,10.5125,4.6649,18
16615,1,2,3,14,2,3.6465,1.9382,2.6938,19
16616,0,2,0,1,1,42,27.2011,5.8147,11
16617,0,13,4,33,8,3.8436,0.0329,4.1721,49
16618,1,7,0,4,6,42,9.3955,2.2339,17
16619,1,18,2,27,8,10.0854,0.7556,2.3325,31
16620,0,22,1,0,13,17.1156,42,0.4928,42
16621,1,6,2,5,6,26.0184,7.1945,2.2339,11
16622,0,11,2,1,2,23.1275,5.092,0.5256,31
16623,0,11,0,10,9,42,5.8147,5.3876,14
16624,0,5,0,2,3,42,14.8489,6.5375,8
16625,0,4,0,5,2,42,4.4678,19.9409,11
16626,0,19,1,19,5,21.3206,4.5007,5.092,30
16627,0,2,0,0,2,42,42,17.9698,8
16628,0,1,1,3,0,22.5033,9.9212,11.5309,11
16629,0,5,0,3,1,42,6.2418,17.4442,13
16630,1,6,1,5,3,3.7122,3.7122,0.5256,14
16631,0,3,5,0,1,0.0986,42,0.0986,10
16632,0,4,2,0,2,2.7924,42,2.7924,5
16633,1,6,0,18,4,42,0.2957,12.4507,34
16634,0,2,2,3,0,1.117,9.297,10.4468,7
16635,0,2,0,0,2,42,42,3.548,5
16636,0,8,1,3,6,26.4126,18.7911,13.6334,27
16637,0,2,0,2,0,42,20.5979,20.5979,7
16638,0,1,0,0,1,42,42,6.9645,2
16639,0,12,3,3,11,4.6978,4.6978,2.8909,15
16640,0,12,0,7,9,42,7.4901,2.8581,18
16641,0,2,0,0,1,42,42,6.1104,8
16642,1,7,2,12,4,28.9093,0.7227,0.7227,20
16643,0,2,2,5,2,17.1156,13.1735,18.0355,26
16644,0,5,2,3,1,8.41,8.1472,2.661,12
16645,0,5,0,2,4,42,4.7306,4.7306,7
16646,0,2,0,0,1,42,42,4.5335,4
16647,0,2,1,2,1,23.3246,30.0591,23.3246,4
16648,0,2,2,1,1,4.862,15.9658,2.1682,3
16649,0,9,6,6,5,3.1209,9.9212,10.4139,23
16650,0,3,1,5,2,21.682,0.3285,8.6399,6
16651,0,1,1,1,0,27.9566,24.0145,27.7595,9
16652,0,5,1,3,2,5.6505,5.6505,1.4455,9
16653,0,7,1,8,2,16.5243,3.975,2.2011,17
16654,1,16,2,32,10,3.088,0.8213,3.7122,45
16655,1,5,0,5,5,42,4.0407,4.0407,8
16656,0,0,0,2,0,42,5.8147,42,4
16657,0,6,0,4,3,42,6.3075,0.2628,8
16658,0,2,1,7,1,1.1827,1.1827,23.7845,9
16659,1,5,0,13,2,42,0.0657,0.0657,19
16660,0,3,1,3,1,9.5269,16.3601,9.5269,6
16661,1,6,0,4,4,42,8.2457,0.1643,13
16662,0,1,0,2,1,42,6.0775,16.6229,5
16663,0,2,1,0,1,0.3614,42,3.7122,10
16664,0,12,0,3,6,42,10.2497,2.6281,26
16665,0,2,3,1,1,7.8844,26.117,2.5953,8
16666,0,2,2,4,1,12.0237,8.18,6.7674,8
16667,1,4,0,2,4,42,1.1827,2.0039,9
16668,0,6,3,10,5,5.6505,0.7556,5.6505,19
16669,0,5,0,1,0,42,8.3114,1.774,11
16670,1,5,2,4,2,1.9054,10.2825,9.8226,22
16671,0,11,2,1,6,17.0499,19.6781,6.406,19
16672,0,2,0,2,0,42,11.6294,11.6294,6
16673,0,2,1,4,1,10.0854,9.3298,10.0854,15
16674,0,1,0,4,1,42,3.088,3.088,4
16675,1,8,0,7,6,42,0.3614,3.8765,16
16676,0,0,0,0,0,42,42,42,4
16677,1,2,4,2,2,3.7451,3.7451,3.4823,9
16678,1,8,0,4,4,42,7.0959,3.8436,17
16679,0,7,3,5,7,4.9606,1.3141,1.9711,14
16680,1,15,0,17,7,42,9.3955,6.9317,21
16681,0,5,0,6,1,42,0.1314,0.1314,9
16682,0,3,0,6,2,42,4.3035,24.3101,12
16683,0,5,1,3,3,1.3469,9.3955,0.1314,11
16684,0,7,0,7,5,42,0.5913,9.6255,14
16685,0,4,0,16,1,42,2.8909,17.8384,40
16686,0,2,3,0,1,7.0302,42,7.0302,12
16687,1,10,2,14,6,9.7898,6.0775,6.0775,19
16688,0,1,1,1,0,2.2339,3.1209,15.703,7
16689,0,5,0,4,3,42,4.6649,6.4717,11
16690,0,5,2,4,2,10.9396,0.1314,7.5558,11
16691,1,2,3,3,0,7.2273,3.6137,9.6255,8
16692,0,3,2,0,2,8.5414,42,20.795,7
16693,0,0,0,1,0,42,4.0079,42,3
16694,0,10,0,8,7,42,2.4639,4.5335,23
16695,0,0,0,0,0,42,42,42,2
16696,0,7,0,6,5,42,2.431,2.431,15
16697,0,2,2,1,2,13.6991,28.1537,13.6991,8
16698,0,4,0,2,1,42,3.975,1.9711,5
16699,0,4,0,8,1,42,3.2852,19.7438,13
16700,0,2,1,4,2,6.406,6.406,6.406,5
16701,0,4,0,1,1,42,5.4205,0.5585,5
16702,0,6,5,7,2,11.5637,2.3982,9.7898,11
16703,0,5,0,3,2,42,7.0302,7.0302,13
16704,0,1,5,1,1,0.7556,23.1275,6.2746,12
16705,0,10,4,14,5,2.4639,0.3942,1.7411,29
16706,0,10,2,7,6,16.2286,4.6978,4.6978,12
16707,0,13,4,4,2,10.7753,6.7346,7.3259,20
16708,0,5,1,3,3,1.9711,1.9711,1.8725,7
16709,0,11,2,3,7,18.2983,18.2983,1.4455,23
16710,1,6,2,5,6,7.7201,2.3653,2.3653,7
16711,1,8,3,7,6,3.8765,0.0657,0.0657,19
16712,0,6,4,1,3,1.1827,16.4586,2.5953,14
16713,0,4,0,4,2,42,1.9382,1.9382,13
16714,0,8,1,13,7,21.5506,1.9054,2.1682,15
16715,1,10,4,1,5,10.6439,10.7753,5.2562,21
16716,0,6,0,2,3,42,11.5966,5.1248,13
16717,0,24,4,9,8,12.3193,4.6649,4.6649,26
16718,0,1,0,0,0,42,42,0.1643,2
16719,0,8,3,0,3,0.3614,42,7.2602,14
16720,1,7,4,5,6,5.1905,5.7819,5.1905,10
16721,0,5,5,2,1,1.7083,22.569,1.7083,23
16722,0,14,1,3,8,24.4415,15.3088,3.9422,21
16723,0,2,1,3,2,7.3259,16.4586,27.9895,13
16724,0,3,1,1,2,4.1721,8.3114,4.1721,6
16725,0,6,1,16,3,11.3666,2.4639,1.4455,25
16726,0,4,0,2,2,42,8.18,8.18,4
16727,1,5,0,12,2,42,1.6754,6.7674,18
16728,0,0,0,1,0,42,12.385,42,4
16729,1,36,15,33,11,0.1643,0.0986,0.0986,72
16730,0,0,0,5,0,42,1.9382,42,7
16731,0,0,0,0,0,42,42,42,1
16732,0,8,5,5,2,3.5808,11.7937,2.5624,28
16733,0,2,0,13,2,42,7.3916,7.3916,15
16734,0,15,10,12,13,4.6321,4.6321,3.088,18
16735,0,3,0,0,1,42,42,5.5848,5
16736,0,15,3,3,3,0.3614,3.318,12.0894,22
16737,1,2,0,6,0,42,2.3653,2.3653,11
16738,0,2,0,0,1,42,42,3.318,8
16739,1,10,2,9,9,17.0828,5.4205,3.1537,26
16740,0,4,1,4,3,28.4823,3.9422,8.5414,16
16741,0,1,0,0,1,42,42,31.7017,4
16742,0,5,0,11,4,42,0.5256,4.9934,14
16743,0,2,0,6,1,42,8.4757,5.8476,9
16744,0,3,0,6,1,42,5.0263,5.0263,10
16745,0,10,0,14,7,42,0.5913,0.5913,18
16746,0,2,1,5,2,7.3916,4.4678,4.4678,7
16747,1,8,0,7,5,42,1.9054,2.1353,14
16748,0,2,1,3,2,23.6202,11.3995,6.4717,9
16749,0,11,1,14,4,21.3535,4.9606,6.1104,27
16750,0,4,0,2,3,42,18.7582,2.3653,9
16751,0,0,0,0,0,42,42,42,1
16752,1,5,1,2,3,30.0591,10.2825,5.1905,9
16753,0,9,0,3,6,42,6.7346,4.7306,14
16754,0,4,0,1,2,42,1.9382,0.4928,8
16755,0,9,0,4,5,42,1.2812,1.2812,12
16756,0,11,3,1,6,21.0578,13.0749,6.1761,25
16757,0,6,0,1,1,42,9.5926,9.5926,15
16758,0,1,0,0,0,42,42,0.9855,9
16759,0,11,0,11,8,42,0.9855,0.9855,15
16760,0,6,0,6,6,42,15.6045,3.8108,13
16761,0,6,1,7,5,0.6242,0.6242,6.636,10
16762,0,2,0,2,1,42,10.9067,7.7201,6
16763,0,0,4,0,0,12.5493,42,42,7
16764,0,7,1,7,5,12.385,1.6754,1.6754,12
16765,0,2,0,6,2,42,3.0223,6.3075,7
16766,0,6,10,1,4,5.3219,19.4152,4.7635,33
16767,0,0,0,1,0,42,1.4126,42,4
16768,0,3,0,1,1,42,21.452,6.9317,7
16769,0,0,0,3,0,42,6.3075,42,8
16770,0,4,0,14,1,42,1.9054,7.3259,31
16771,0,11,5,13,6,5.1248,4.6978,4.6978,19
16772,1,6,2,21,2,17.8055,0.6242,11.3995,47
16773,0,3,0,0,2,42,42,5.3219,5
16774,1,11,0,7,7,42,0.3285,0.3285,18
16775,0,0,0,2,0,42,0.6242,42,6
16776,0,6,0,4,4,42,10.3154,6.5703,13
16777,0,1,0,1,1,42,4.2378,18.9882,5
16778,0,3,2,0,1,24.5401,42,22.6675,6
16779,0,9,0,1,5,42,23.6202,4.2378,12
16780,0,6,3,2,3,5.4862,0.5585,0.5585,6
16781,0,2,0,0,1,42,42,13.0749,9
16782,0,15,2,8,7,11.7937,1.3141,6.866,20
16783,0,10,1,9,5,11.1367,6.2418,5.2562,23
16784,0,3,1,7,1,10.3154,6.5375,12.6807,10
16785,0,3,1,6,3,9.8226,2.4639,5.092,7
16786,0,5,0,8,2,42,1.6754,1.6754,14
16787,0,0,2,1,0,5.8147,6.0118,42,3
16788,0,4,1,4,1,24.0145,6.1761,6.1761,9
16789,0,20,11,11,8,0.0329,0.0329,0.0329,48
16790,0,4,1,5,1,30.6833,4.0407,4.0407,10
16791,1,8,1,4,5,10.5125,3.8436,0.6242,9
16792,0,4,3,4,2,1.5112,7.7858,7.7858,8
16793,0,5,2,1,5,19.9737,20.8279,6.1104,10
16794,0,16,9,15,5,6.3403,2.1682,1.9054,36
16795,1,18,0,9,13,42,3.5151,0.2957,24
16796,1,8,1,15,3,16.9185,0.8213,5.1577,30
16797,0,4,6,4,3,4.205,21.7477,2.3982,28
16798,0,0,0,3,0,42,5.4862,42,6
16799,0,13,9,6,8,1.117,1.117,0.5913,20
16800,0,4,0,0,0,42,42,7.1616,8
16801,0,4,0,1,2,42,9.7569,9.8226,14
16802,1,4,2,3,0,1.3141,1.544,1.3141,13
16803,0,7,2,2,4,10.9396,12.0237,3.6137,16
16804,0,0,5,9,0,2.8581,1.4783,42,16
16805,0,3,0,1,2,42,20.2037,3.8108,5
16806,0,4,0,1,4,42,18.5283,28.2523,5
16807,0,5,1,1,2,11.3666,29.5992,4.205,10
16808,0,2,3,9,1,6.5375,0.4928,6.5375,17
16809,0,12,0,1,7,42,18.0683,3.6465,22
16810,0,4,2,3,0,22.5033,1.0841,12.2208,7
16811,0,4,0,1,2,42,27.4967,4.0079,9
16812,0,3,0,6,1,42,0.2628,0.2628,12
16813,0,5,0,1,4,42,30.6833,2.2339,9
16814,0,2,1,3,2,3.8436,3.8436,20.138,8
16815,0,8,3,9,6,6.1761,1.5769,1.5769,16
16816,0,0,1,1,0,8.8371,8.8371,42,4
16817,0,9,8,13,3,3.3509,3.3509,1.2484,27
16818,0,4,0,6,3,42,0.1314,0.1314,8
16819,1,9,5,7,6,0.5913,4.2378,0.5913,13
16820,0,18,1,24,13,24.0802,0.1314,0.1314,31
16821,0,2,0,1,0,42,5.1577,2.1682,7
16822,1,14,2,9,6,25.1314,5.092,5.6176,18
16823,1,6,5,15,5,7.4244,0.3942,0.3942,32
